,Name,Team,Position,Cost,Creativity,Influence,Threat,ICT,Goals_conceded,Goals_scored,Assists,Own_goals,Penalties_missed,Penalties_saved,Saves,Yellow_cards,Red_cards,TSB,Minutes,Bonus,Points,Age,Market_Value,PCS_1,PCS_2,Player_Id,bonus_GW1,bonus_GW2,bonus_GW3,bonus_GW4,bonus_GW5,bonus_GW6,bonus_GW7,bonus_GW8,bonus_GW9,bps_GW1,bps_GW2,bps_GW3,bps_GW4,bps_GW5,bps_GW6,bps_GW7,bps_GW8,bps_GW9,clean_sheets_GW1,clean_sheets_GW2,clean_sheets_GW3,clean_sheets_GW4,clean_sheets_GW5,clean_sheets_GW6,clean_sheets_GW7,clean_sheets_GW8,clean_sheets_GW9,goals_scored_GW1,goals_scored_GW2,goals_scored_GW3,goals_scored_GW4,goals_scored_GW5,goals_scored_GW6,goals_scored_GW7,goals_scored_GW8,goals_scored_GW9,ict_index_GW1,ict_index_GW2,ict_index_GW3,ict_index_GW4,ict_index_GW5,ict_index_GW6,ict_index_GW7,ict_index_GW8,ict_index_GW9,saves_GW1,saves_GW2,saves_GW3,saves_GW4,saves_GW5,saves_GW6,saves_GW7,saves_GW8,saves_GW9,selected_GW1,selected_GW2,selected_GW3,selected_GW4,selected_GW5,selected_GW6,selected_GW7,selected_GW8,selected_GW9,total_points_GW1,total_points_GW2,total_points_GW3,total_points_GW4,total_points_GW5,total_points_GW6,total_points_GW7,total_points_GW8,total_points_GW9,transfers_balance_GW1,transfers_balance_GW2,transfers_balance_GW3,transfers_balance_GW4,transfers_balance_GW5,transfers_balance_GW6,transfers_balance_GW7,transfers_balance_GW8,transfers_balance_GW9,transfers_in_GW1,transfers_in_GW2,transfers_in_GW3,transfers_in_GW4,transfers_in_GW5,transfers_in_GW6,transfers_in_GW7,transfers_in_GW8,transfers_in_GW9,transfers_out_GW1,transfers_out_GW2,transfers_out_GW3,transfers_out_GW4,transfers_out_GW5,transfers_out_GW6,transfers_out_GW7,transfers_out_GW8,transfers_out_GW9,value_GW1,value_GW2,value_GW3,value_GW4,value_GW5,value_GW6,value_GW7,value_GW8,value_GW9
337,Shaqiri,LIV,MID,75,1151.6,718.0,676.0,255.2,58,8,9,0,1,0,0,5,0,3.9,3039,19,155,27,16.2,4.1357976920081825,-0.020753971130714276,462,1,0.0,0.0,0.0,0.0,21.0,7.0,0.0,21.0,1,0.0,0.0,0.0,0.0,21.0,7.0,0.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,4.5,4.3,0.0,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360763,280921.0,192336.0,142246.0,122305.0,111845.0,111670.0,111043.0,129346.0,1,0.0,0.0,1.0,0.0,7.0,4.0,0.0,6.0,0,-93015.0,-92797.0,-53732.0,-22063.0,-11476.0,-1358.0,-1401.0,15273.0,0,3018.0,1217.0,597.0,573.0,931.0,2831.0,1987.0,22409.0,0,96033.0,94014.0,54329.0,22636.0,12407.0,4189.0,3388.0,7136.0,75,74.0,73.0,72.0,71.0,71.0,71.0,71.0,70.0
338,Shaw,MUN,DEF,50,127.0,142.6,144.0,41.5,2,0,0,0,0,0,0,2,0,2.3,787,4,48,23,13.5,-1.0147209776701465,-0.38495394214438683,286,30,20.0,17.0,21.0,0.0,11.0,24.0,10.0,18.0,30,20.0,17.0,21.0,0.0,11.0,24.0,10.0,18.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,3.5,6.6,7.3,0.0,4.2,8.0,2.1,4.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162866,533733.0,492265.0,495063.0,514037.0,582557.0,592419.0,607182.0,478005.0,11,4.0,1.0,5.0,0.0,1.0,4.0,0.0,1.0,0,219313.0,-44414.0,-13216.0,4265.0,58878.0,6994.0,6013.0,-119012.0,0,238816.0,76958.0,60018.0,100913.0,88671.0,36809.0,30318.0,5385.0,0,19503.0,121372.0,73234.0,96648.0,29793.0,29815.0,24305.0,124397.0,50,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
339,Shelvey,NEW,MID,55,639.9,442.6,243.0,132.3,30,1,4,0,0,0,0,2,2,1.1,2264,4,73,26,13.5,0.4248054860848717,0.06900268117905577,318,13,18.0,0.0,0.0,0.0,8.0,13.0,24.0,19.0,13,18.0,0.0,0.0,0.0,8.0,13.0,24.0,19.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,10.7,0.0,0.0,0.0,2.2,4.9,11.0,14.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51885,58096.0,56478.0,42270.0,35650.0,34258.0,33486.0,32549.0,36151.0,2,3.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0,-1915.0,-3744.0,-14306.0,-7062.0,-1806.0,-920.0,-1001.0,2921.0,0,2667.0,2501.0,364.0,345.0,415.0,462.0,298.0,4432.0,0,4582.0,6245.0,14670.0,7407.0,2221.0,1382.0,1299.0,1511.0,55,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0
340,Sigurdsson,EVE,MID,75,614.9,485.6,437.0,154.0,40,4,4,0,0,0,0,2,0,3.1,2257,8,96,29,27.0,1.5367892316481995,0.023542281359679368,172,0,20.0,19.0,9.0,25.0,26.0,37.0,35.0,13.0,0,20.0,19.0,9.0,25.0,26.0,37.0,35.0,13.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2,12.4,7.7,1.8,11.5,9.5,20.7,15.0,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106177,100191.0,79811.0,83787.0,81078.0,73927.0,71837.0,124403.0,416616.0,1,2.0,4.0,2.0,7.0,2.0,14.0,10.0,3.0,0,-13334.0,-22536.0,1183.0,-4290.0,-7153.0,-3007.0,46316.0,270054.0,0,3676.0,2797.0,9786.0,7008.0,2290.0,2943.0,51462.0,285535.0,0,17010.0,25333.0,8603.0,11298.0,9443.0,5950.0,5146.0,15481.0,75,75.0,74.0,74.0,74.0,74.0,73.0,73.0,74.0
341,Silva,LEI,MID,50,120.0,133.2,65.0,31.8,18,0,2,0,0,0,0,3,0,0.2,760,0,23,29,18.0,-1.0476091553399678,0.013636903879607176,231,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10282,15602.0,14633.0,13383.0,12704.0,12280.0,11792.0,11540.0,11350.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84.0,-1456.0,-1622.0,-1000.0,-620.0,-583.0,-358.0,-323.0,0,1446.0,449.0,221.0,250.0,132.0,104.0,102.0,166.0,0,1362.0,1905.0,1843.0,1250.0,752.0,687.0,460.0,489.0,50,50.0,50.0,50.0,49.0,49.0,49.0,49.0,48.0
342,Simpson,LEI,DEF,45,121.2,444.2,42.0,60.7,41,0,0,0,0,0,0,4,0,0.4,2306,0,55,31,4.5,-0.2922503352191592,0.5359900536717358,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257252,284137.0,278284.0,268175.0,255618.0,258241.0,257128.0,257604.0,256620.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-13492.0,-18314.0,-17013.0,-14863.0,-3170.0,-4320.0,-2426.0,-4579.0,0,9985.0,9225.0,3669.0,2518.0,8365.0,4414.0,4361.0,4928.0,0,23477.0,27539.0,20682.0,17381.0,11535.0,8734.0,6787.0,9507.0,40,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0
343,Simpson,LEI,DEF,45,121.2,444.2,42.0,60.7,41,0,0,0,0,0,0,4,0,0.4,2306,0,55,31,4.5,-0.2922503352191592,0.5359900536717358,217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20221,19382.0,17398.0,15906.0,14805.0,14316.0,13835.0,13470.0,13084.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2763.0,-2612.0,-1869.0,-1368.0,-682.0,-587.0,-426.0,-466.0,0,397.0,447.0,247.0,158.0,158.0,140.0,86.0,103.0,0,3160.0,3059.0,2116.0,1526.0,840.0,727.0,512.0,569.0,45,45.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0
344,Sissoko,TOT,MID,50,384.7,245.8,281.0,91.1,18,1,1,0,0,0,0,3,0,0.2,1385,0,58,29,16.2,-0.501439377201586,-0.1743730510258381,369,11,0.0,0.0,0.0,0.0,0.0,3.0,18.0,28.0,11,0.0,0.0,0.0,0.0,0.0,3.0,18.0,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814,8496.0,7322.0,6552.0,5303.0,4923.0,4776.0,4960.0,5405.0,2,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0,1642.0,-1417.0,-1137.0,-1307.0,-456.0,-197.0,50.0,226.0,0,2417.0,338.0,260.0,51.0,19.0,45.0,174.0,451.0,0,775.0,1755.0,1397.0,1358.0,475.0,242.0,124.0,225.0,50,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0
345,Smalling,MUN,DEF,60,35.3,743.8,230.0,101.2,24,4,0,0,0,0,0,4,0,4.9,2535,9,123,28,16.2,0.8651708986644838,-0.28259062176431804,284,0,0.0,19.0,28.0,27.0,15.0,14.0,6.0,9.0,0,0.0,19.0,28.0,27.0,15.0,14.0,6.0,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.5,9.7,1.2,2.2,3.7,2.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165459,126291.0,96677.0,88115.0,87614.0,128042.0,132846.0,125182.0,111654.0,0,0.0,1.0,7.0,10.0,2.0,1.0,1.0,1.0,0,-44801.0,-32358.0,-11060.0,-2753.0,32989.0,2380.0,-8535.0,-14188.0,0,920.0,517.0,818.0,2536.0,37989.0,10822.0,3001.0,1387.0,0,45721.0,32875.0,11878.0,5289.0,5000.0,8442.0,11536.0,15575.0,60,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
346,Smith,HUD,DEF,45,251.6,322.0,50.0,62.8,31,0,1,0,0,0,0,7,0,0.1,1902,2,50,26,2.7,-0.34317613475592085,0.2916624435789554,194,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5090,5091.0,4921.0,4717.0,4634.0,4536.0,4413.0,4319.0,3952.0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-570.0,-417.0,-399.0,-286.0,-181.0,-170.0,-136.0,-371.0,0,47.0,167.0,97.0,138.0,81.0,50.0,34.0,14.0,0,617.0,584.0,496.0,424.0,262.0,220.0,170.0,385.0,45,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
347,Smithies,CAR,GKP,45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,28,3.15,-1.7041157719259885,-0.3800545638988259,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6692,6607.0,5968.0,6032.0,6037.0,5965.0,5782.0,5657.0,5582.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-607.0,-843.0,-305.0,-330.0,-241.0,-240.0,-186.0,-154.0,0,129.0,155.0,328.0,215.0,82.0,48.0,50.0,57.0,0,736.0,998.0,633.0,545.0,323.0,288.0,236.0,211.0,45,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
348,Sobhi,HUD,MID,50,237.9,237.6,206.0,68.1,30,2,1,0,0,0,0,2,0,0.5,1227,2,51,21,6.3,-0.08113574357214501,0.07725840051832861,207,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15146,13651.0,11935.0,10138.0,8307.0,7579.0,6795.0,6421.0,6073.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3586.0,-2368.0,-2503.0,-2107.0,-890.0,-819.0,-407.0,-373.0,0,475.0,428.0,337.0,118.0,98.0,18.0,20.0,52.0,0,4061.0,2796.0,2840.0,2225.0,988.0,837.0,427.0,425.0,50,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
349,Sokratis,ARS,DEF,55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,30,18.0,-1.7041157719259885,-0.3800545638988259,12,13,13.0,10.0,12.0,13.0,-1.0,0.0,0.0,0.0,13,13.0,10.0,12.0,13.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.2,1.8,1.4,2.4,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122791,120917.0,109545.0,100104.0,91179.0,88907.0,80910.0,78950.0,73392.0,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,-15695.0,-15011.0,-11689.0,-10449.0,-3610.0,-8438.0,-2638.0,-5929.0,0,2039.0,3385.0,1864.0,1090.0,1485.0,761.0,1076.0,896.0,0,17734.0,18396.0,13553.0,11539.0,5095.0,9199.0,3714.0,6825.0,55,55.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0
350,Solanke,LIV,FWD,50,199.4,123.8,350.0,66.4,4,1,2,0,0,0,0,0,0,0.4,581,2,38,21,9.0,-0.8387054261671723,-0.47372361688223197,259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17914,19118.0,17994.0,16992.0,16606.0,16184.0,16015.0,15845.0,15799.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2230.0,-2195.0,-1772.0,-1136.0,-770.0,-455.0,-378.0,-379.0,0,941.0,855.0,567.0,642.0,486.0,461.0,357.0,460.0,0,3171.0,3050.0,2339.0,1778.0,1256.0,916.0,735.0,839.0,50,50.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
351,Son,TOT,MID,85,588.2,725.8,1177.0,249.1,18,12,8,0,0,0,0,0,0,8.7,2292,16,178,26,45.0,3.3732044765294966,-1.3740213531084242,367,7,0.0,0.0,0.0,5.0,4.0,7.0,12.0,0.0,7,0.0,0.0,0.0,5.0,4.0,7.0,12.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.9,4.0,4.0,5.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374626,149244.0,95475.0,78587.0,82623.0,91027.0,108326.0,130323.0,119695.0,1,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0,-229900.0,-61372.0,-19504.0,1418.0,6676.0,14905.0,19500.0,-9126.0,0,2254.0,778.0,761.0,8096.0,11878.0,19978.0,25713.0,8660.0,0,232154.0,62150.0,20265.0,6678.0,5202.0,5073.0,6213.0,17786.0,85,84.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0
352,Souare,CRY,DEF,45,1.1,0.2,0.0,0.1,0,0,0,0,0,0,0,0,0,0.1,8,0,1,28,3.15,-1.7034040326176059,-0.3802190776002249,443,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6259,6924.0,6373.0,5379.0,4829.0,4616.0,4567.0,4485.0,4366.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-492.0,-792.0,-1050.0,-603.0,-263.0,-119.0,-97.0,-137.0,0,229.0,124.0,30.0,25.0,43.0,63.0,35.0,33.0,0,721.0,916.0,1080.0,628.0,306.0,182.0,132.0,170.0,45,45.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0
353,Speroni,CRY,GKP,40,0.0,213.6,0.0,21.3,14,0,0,0,0,0,30,0,0,14.5,990,3,36,39,225.0,-0.8374317901360983,1.2448837565349717,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727239,725012.0,690635.0,673438.0,650540.0,632216.0,620573.0,609844.0,599268.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-25399.0,-40515.0,-22659.0,-25974.0,-19425.0,-12742.0,-11656.0,-11813.0,0,5439.0,7165.0,9085.0,8839.0,4116.0,2640.0,2529.0,3405.0,0,30838.0,47680.0,31744.0,34813.0,23541.0,15382.0,14185.0,15218.0,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
354,Stanislas,BOU,MID,60,377.2,394.8,483.0,125.1,22,5,3,0,0,0,0,1,0,0.2,1285,7,75,28,4.05,0.9384749423013272,-0.4688277872266781,36,0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,3.0,0,0.0,0.0,0.0,0.0,5.0,25.0,1.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.4,0.2,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359,2688.0,2448.0,2375.0,2412.0,2461.0,3060.0,4714.0,6352.0,0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0,-541.0,-348.0,-190.0,-112.0,-37.0,407.0,1398.0,1325.0,0,53.0,49.0,60.0,67.0,64.0,548.0,1739.0,2250.0,0,594.0,397.0,250.0,179.0,101.0,141.0,341.0,925.0,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
355,Steele,BHA,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,28,675.0,-1.7041157719259885,-0.3800545638988259,439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68519,76488.0,78756.0,83393.0,83466.0,82977.0,82718.0,82391.0,82044.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-642.0,-1221.0,823.0,-845.0,-762.0,-652.0,-607.0,-531.0,0,1507.0,2271.0,3756.0,2104.0,903.0,676.0,696.0,992.0,0,2149.0,3492.0,2933.0,2949.0,1665.0,1328.0,1303.0,1523.0,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
356,Stekelenburg,EVE,GKP,40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,36,900.0,-1.7041157719259885,-0.3800545638988259,155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219323,236986.0,234167.0,236099.0,231787.0,229225.0,227573.0,225941.0,223955.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3656.0,-8534.0,-3135.0,-7206.0,-3764.0,-2597.0,-2364.0,-2706.0,0,3955.0,4886.0,7014.0,5999.0,2849.0,1967.0,1957.0,2787.0,0,7611.0,13420.0,10149.0,13205.0,6613.0,4564.0,4321.0,5493.0,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
357,Stephens,BHA,MID,45,272.5,625.8,176.0,107.7,50,0,3,0,0,0,0,6,0,11.5,3240,2,87,28,5.4,0.4304668599237878,0.6885807734087657,56,14,12.0,12.0,11.0,11.0,4.0,0.0,0.0,10.0,14,12.0,12.0,11.0,11.0,4.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,3.6,1.1,1.4,0.3,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549320,515574.0,470773.0,450526.0,412904.0,383685.0,340687.0,317137.0,290411.0,1,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0,-43451.0,-48646.0,-23994.0,-39193.0,-30420.0,-42251.0,-24261.0,-27010.0,0,6575.0,12625.0,14801.0,7335.0,4511.0,800.0,538.0,580.0,0,50026.0,61271.0,38795.0,46528.0,34931.0,43051.0,24799.0,27590.0,45,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0
358,Stephens,BHA,MID,45,272.5,625.8,176.0,107.7,50,0,3,0,0,0,0,6,0,11.5,3240,2,87,28,5.4,0.4304668599237878,0.6885807734087657,333,28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10138,20251.0,20386.0,17647.0,15391.0,14075.0,13003.0,12356.0,11762.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,4583.0,-366.0,-2957.0,-2514.0,-1421.0,-1135.0,-678.0,-642.0,0,6396.0,2745.0,233.0,121.0,50.0,33.0,43.0,70.0,0,1813.0,3111.0,3190.0,2635.0,1471.0,1168.0,721.0,712.0,45,45.0,45.0,45.0,45.0,44.0,44.0,44.0,43.0
359,Sterling,MCI,MID,110,838.2,969.8,1488.0,329.7,23,18,17,0,0,0,0,3,1,3.0,2584,19,229,23,81.0,5.0706786550833876,-1.9150854711440686,270,22,0.0,5.0,30.0,32.0,21.0,48.0,6.0,0.0,22,0.0,5.0,30.0,32.0,21.0,48.0,6.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.8,0.0,5.0,12.7,18.5,12.8,21.6,2.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95478,185210.0,153960.0,138893.0,149088.0,170997.0,217172.0,271553.0,496092.0,7,0.0,2.0,10.0,8.0,6.0,14.0,3.0,0.0,0,53855.0,-32875.0,-20320.0,3010.0,17078.0,36985.0,57298.0,204226.0,0,65173.0,14590.0,6318.0,29554.0,30469.0,47167.0,76454.0,222403.0,0,11318.0,47465.0,26638.0,26544.0,13391.0,10182.0,19156.0,18177.0,110,110.0,110.0,110.0,110.0,110.0,110.0,111.0,112.0
360,Steve Cook,BOU,DEF,45,65.6,870.0,271.0,120.6,53,2,1,1,0,0,0,5,0,0.9,2764,9,83,27,6.3,1.448088920127332,0.5849669312203184,27,25,42.0,13.0,11.0,14.0,19.0,14.0,28.0,28.0,25,42.0,13.0,11.0,14.0,19.0,14.0,28.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,11.3,3.3,4.6,2.7,2.4,5.5,2.7,2.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59682,81485.0,453992.0,485539.0,539921.0,553334.0,521444.0,495845.0,502327.0,6,14.0,1.0,1.0,1.0,0.0,2.0,6.0,6.0,0,8006.0,292647.0,27440.0,38414.0,11473.0,-31376.0,-25655.0,819.0,0,13193.0,331610.0,74538.0,88345.0,41903.0,8326.0,3301.0,20827.0,0,5187.0,38963.0,47098.0,49931.0,30430.0,39702.0,28956.0,20008.0,45,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
