,Name,Player_Id,bonus_GW1,bonus_GW2,bonus_GW3,bonus_GW4,bonus_GW5,bonus_GW6,bonus_GW7,bonus_GW8,bonus_GW9,bps_GW1,bps_GW2,bps_GW3,bps_GW4,bps_GW5,bps_GW6,bps_GW7,bps_GW8,bps_GW9,clean_sheets_GW1,clean_sheets_GW2,clean_sheets_GW3,clean_sheets_GW4,clean_sheets_GW5,clean_sheets_GW6,clean_sheets_GW7,clean_sheets_GW8,clean_sheets_GW9,goals_scored_GW1,goals_scored_GW2,goals_scored_GW3,goals_scored_GW4,goals_scored_GW5,goals_scored_GW6,goals_scored_GW7,goals_scored_GW8,goals_scored_GW9,ict_index_GW1,ict_index_GW2,ict_index_GW3,ict_index_GW4,ict_index_GW5,ict_index_GW6,ict_index_GW7,ict_index_GW8,ict_index_GW9,saves_GW1,saves_GW2,saves_GW3,saves_GW4,saves_GW5,saves_GW6,saves_GW7,saves_GW8,saves_GW9,total_points_GW1,total_points_GW2,total_points_GW3,total_points_GW4,total_points_GW5,total_points_GW6,total_points_GW7,total_points_GW8,total_points_GW9
162,Kelly,140,0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
163,Schlupp,141,30,8.0,2.0,7.0,3.0,0.0,2.0,1.0,0.0,30,8.0,2.0,7.0,3.0,0.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.0,1.4,5.3,0.0,0.0,0.4,6.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0
164,van Aanholt,142,36,12.0,12.0,13.0,23.0,21.0,25.0,10.0,0.0,36,12.0,12.0,13.0,23.0,21.0,25.0,10.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,1.8,3.8,7.3,1.1,3.5,8.6,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,1.0,1.0,6.0,6.0,10.0,1.0,0.0
165,Sakho,143,33,13.0,21.0,16.0,27.0,23.0,9.0,19.0,0.0,33,13.0,21.0,16.0,27.0,23.0,9.0,19.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.1,3.5,2.3,2.3,3.3,1.5,3.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,3.0,1.0,8.0,6.0,0.0,2.0,0.0
166,Riedewald,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Wan-Bissaka,145,38,-1.0,0.0,16.0,33.0,29.0,17.0,16.0,0.0,38,-1.0,0.0,16.0,33.0,29.0,17.0,16.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.9,0.0,7.6,3.0,5.8,2.7,3.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-2.0,0.0,0.0,9.0,9.0,1.0,2.0,0.0
168,Puncheon,146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,McArthur,147,14,14.0,2.0,18.0,6.0,6.0,5.0,11.0,0.0,14,14.0,2.0,18.0,6.0,6.0,5.0,11.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.6,5.0,9.8,4.8,1.6,3.3,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0
170,Sako,148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Townsend,149,9,9.0,12.0,10.0,4.0,20.0,11.0,14.0,0.0,9,9.0,12.0,10.0,4.0,20.0,11.0,14.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,2.5,5.0,4.7,4.2,12.2,2.6,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,3.0,3.0,1.0,2.0,0.0
172,Milivojevic,150,16,13.0,15.0,10.0,9.0,24.0,16.0,18.0,0.0,16,13.0,15.0,10.0,9.0,24.0,16.0,18.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.2,4.4,7.1,1.2,7.1,5.0,5.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0
173,Zaha,151,17,8.0,18.0,0.0,27.0,11.0,19.0,3.0,0.0,17,8.0,18.0,0.0,27.0,11.0,19.0,3.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.8,8.3,6.9,0.0,12.8,4.2,6.4,3.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,5.0,0.0,7.0,2.0,6.0,2.0,0.0
174,Benteke,152,9,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,9,0.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.8,2.8,10.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
175,Sorloth,153,4,3.0,2.0,6.0,0.0,2.0,1.0,2.0,0.0,4,3.0,2.0,6.0,0.0,2.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.4,2.0,0.0,0.3,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
176,Kouyate,412,3,0.0,0.0,6.0,11.0,4.0,2.0,-1.0,0.0,3,0.0,0.0,6.0,11.0,4.0,2.0,-1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,4.5,2.0,2.4,0.6,1.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
177,Ward,441,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Jach,442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Souare,443,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Wickham,444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Kaikai,477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Meyer,486,0,2.0,11.0,4.0,0.0,7.0,14.0,3.0,0.0,0,2.0,11.0,4.0,0.0,7.0,14.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.5,3.8,0.0,2.1,5.8,2.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0
183,Ayew,505,0,0.0,0.0,3.0,8.0,3.0,7.0,3.0,0.0,0,0.0,0.0,3.0,8.0,3.0,7.0,3.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,4.3,2.6,2.7,2.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,5.0,2.0,2.0,2.0,0.0
184,Pickford,154,13,15.0,16.0,18.0,10.0,14.0,20.0,10.0,0.0,13,15.0,16.0,18.0,10.0,14.0,20.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,2.9,3.0,0.8,1.8,0.3,1.0,0.0,2,3.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,1,3.0,2.0,3.0,1.0,2.0,6.0,2.0,0.0
185,Stekelenburg,155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Baines,156,17,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,17,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.2,3.0,2.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
187,Coleman,157,8,12.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,8,12.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.9,4.6,2.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
188,Jagielka,158,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Williams,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Holgate,160,8,13.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,8,13.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,1.6,3.5,1.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
191,Kenny,161,0,0.0,0.0,0.0,17.0,15.0,23.0,7.0,0.0,0,0.0,0.0,0.0,17.0,15.0,23.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.2,3.1,1.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,1.0,6.0,2.0,0.0
192,Keane,162,27,14.0,28.0,0.0,0.0,12.0,27.0,10.0,0.0,27,14.0,28.0,0.0,0.0,12.0,27.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,6.4,8.6,0.0,0.0,4.2,3.2,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,10.0,0.0,0.0,1.0,8.0,2.0,0.0
193,Martina,163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Walcott,164,6,33.0,22.0,2.0,6.0,5.0,21.0,9.0,0.0,6,33.0,22.0,2.0,6.0,5.0,21.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.8,8.4,3.9,3.8,6.5,7.2,7.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,7.0,1.0,2.0,2.0,6.0,2.0,0.0
195,Bolasie,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,McCarthy,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Schneiderlin,167,14,18.0,0.0,14.0,7.0,0.0,3.0,3.0,0.0,14,18.0,0.0,14.0,7.0,0.0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.7,0.0,3.1,1.6,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
198,Gueye,168,15,18.0,13.0,0.0,11.0,12.0,16.0,14.0,0.0,15,18.0,13.0,0.0,11.0,12.0,16.0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.6,3.5,0.0,2.4,2.9,5.6,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0
199,Davies,169,0,16.0,12.0,6.0,0.0,11.0,10.0,7.0,0.0,0,16.0,12.0,6.0,0.0,11.0,10.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.8,2.6,0.0,2.0,2.2,2.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0
200,Lookman,170,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
201,Klaassen,171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Sigurdsson,172,0,20.0,19.0,9.0,25.0,26.0,37.0,35.0,0.0,0,20.0,19.0,9.0,25.0,26.0,37.0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.2,12.4,7.7,1.8,11.5,9.5,20.7,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,2.0,7.0,2.0,14.0,10.0,0.0
203,Vlasic,173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Baningime,174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Calvert-Lewin,175,0,2.0,3.0,25.0,3.0,-3.0,1.0,4.0,0.0,0,2.0,3.0,25.0,3.0,-3.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.5,6.7,1.0,0.7,4.1,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0
206,Niasse,176,1,2.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,1.5,0.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
207,Tosun,177,18,4.0,9.0,2.0,3.0,3.0,26.0,3.0,0.0,18,4.0,9.0,2.0,3.0,3.0,26.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3,4.8,4.9,1.3,5.2,1.4,8.1,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,4.0,2.0,2.0,1.0,5.0,1.0,0.0
208,Richarlison,393,46,29.0,-9.0,0.0,0.0,3.0,12.0,19.0,0.0,46,29.0,-9.0,0.0,0.0,3.0,12.0,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,11.0,2.3,0.0,0.0,3.7,10.9,6.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9.0,-2.0,0.0,0.0,2.0,3.0,7.0,0.0
209,Mirallas,469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Sandro,470,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Digne,484,2,0.0,0.0,29.0,22.0,12.0,23.0,14.0,0.0,2,0.0,0.0,29.0,22.0,12.0,23.0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,11.0,5.1,2.3,5.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,7.0,1.0,0.0,6.0,2.0,0.0
212,Mina,506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Bernard,507,0,0.0,3.0,0.0,3.0,9.0,13.0,25.0,0.0,0,0.0,3.0,0.0,3.0,9.0,13.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.3,2.6,3.0,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,4.0,7.0,0.0
214,Andre Gomes,508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
